GEO_ID,NAME,S1903_C03_001E,,
Geography,Geographic Area Name,Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households,80% AMI,120%AMI
1400000US37117970600,Census Tract 9706; Martin County; North Carolina,43113,34490.4,51735.6
1400000US37119000101,Census Tract 1.01; Mecklenburg County; North Carolina,101587,81269.6,121904.4
1400000US37119000102,Census Tract 1.02; Mecklenburg County; North Carolina,123650,98920,148380
1400000US37119000103,Census Tract 1.03; Mecklenburg County; North Carolina,131398,105118.4,157677.6
1400000US37119000104,Census Tract 1.04; Mecklenburg County; North Carolina,109896,87916.8,131875.2
1400000US37119000301,Census Tract 3.01; Mecklenburg County; North Carolina,82500,66000,99000
1400000US37119000302,Census Tract 3.02; Mecklenburg County; North Carolina,70703,56562.4,84843.6
1400000US37119000401,Census Tract 4.01; Mecklenburg County; North Carolina,88095,70476,105714
1400000US37119000402,Census Tract 4.02; Mecklenburg County; North Carolina,72978,58382.4,87573.6
1400000US37119000501,Census Tract 5.01; Mecklenburg County; North Carolina,66642,53313.6,79970.4
1400000US37119000502,Census Tract 5.02; Mecklenburg County; North Carolina,88583,70866.4,106299.6
1400000US37119000503,Census Tract 5.03; Mecklenburg County; North Carolina,70958,56766.4,85149.6
1400000US37119000600,Census Tract 6; Mecklenburg County; North Carolina,71331,57064.8,85597.2
1400000US37119000700,Census Tract 7; Mecklenburg County; North Carolina,72475,57980,86970
1400000US37119000800,Census Tract 8; Mecklenburg County; North Carolina,49839,39871.2,59806.8
1400000US37119000900,Census Tract 9; Mecklenburg County; North Carolina,106563,85250.4,127875.6
1400000US37119001000,Census Tract 10; Mecklenburg County; North Carolina,108750,87000,130500
1400000US37119001100,Census Tract 11; Mecklenburg County; North Carolina,105625,84500,126750
1400000US37119001200,Census Tract 12; Mecklenburg County; North Carolina,79737,63789.6,95684.4
1400000US37119001300,Census Tract 13; Mecklenburg County; North Carolina,58750,47000,70500
1400000US37119001400,Census Tract 14; Mecklenburg County; North Carolina,93405,74724,112086
1400000US37119001504,Census Tract 15.04; Mecklenburg County; North Carolina,50462,40369.6,60554.4
1400000US37119001505,Census Tract 15.05; Mecklenburg County; North Carolina,48207,38565.6,57848.4
1400000US37119001507,Census Tract 15.07; Mecklenburg County; North Carolina,46513,37210.4,55815.6
1400000US37119001508,Census Tract 15.08; Mecklenburg County; North Carolina,67808,54246.4,81369.6
1400000US37119001509,Census Tract 15.09; Mecklenburg County; North Carolina,60856,48684.8,73027.2
1400000US37119001510,Census Tract 15.10; Mecklenburg County; North Carolina,55373,44298.4,66447.6
1400000US37119001603,Census Tract 16.03; Mecklenburg County; North Carolina,56276,45020.8,67531.2
1400000US37119001605,Census Tract 16.05; Mecklenburg County; North Carolina,42798,34238.4,51357.6
1400000US37119001606,Census Tract 16.06; Mecklenburg County; North Carolina,78235,62588,93882
1400000US37119001607,Census Tract 16.07; Mecklenburg County; North Carolina,38511,30808.8,46213.2
1400000US37119001608,Census Tract 16.08; Mecklenburg County; North Carolina,48224,38579.2,57868.8
1400000US37119001609,Census Tract 16.09; Mecklenburg County; North Carolina,53438,42750.4,64125.6
1400000US37119001701,Census Tract 17.01; Mecklenburg County; North Carolina,57004,45603.2,68404.8
1400000US37119001702,Census Tract 17.02; Mecklenburg County; North Carolina,59276,47420.8,71131.2
1400000US37119001801,Census Tract 18.01; Mecklenburg County; North Carolina,41857,33485.6,50228.4
1400000US37119001802,Census Tract 18.02; Mecklenburg County; North Carolina,62727,50181.6,75272.4
1400000US37119001910,Census Tract 19.10; Mecklenburg County; North Carolina,50570,40456,60684
1400000US37119001911,Census Tract 19.11; Mecklenburg County; North Carolina,51849,41479.2,62218.8
1400000US37119001914,Census Tract 19.14; Mecklenburg County; North Carolina,56250,45000,67500
1400000US37119001916,Census Tract 19.16; Mecklenburg County; North Carolina,53913,43130.4,64695.6
1400000US37119001917,Census Tract 19.17; Mecklenburg County; North Carolina,68992,55193.6,82790.4
1400000US37119001918,Census Tract 19.18; Mecklenburg County; North Carolina,46625,37300,55950
1400000US37119001919,Census Tract 19.19; Mecklenburg County; North Carolina,54926,43940.8,65911.2
1400000US37119001920,Census Tract 19.20; Mecklenburg County; North Carolina,62727,50181.6,75272.4
1400000US37119001921,Census Tract 19.21; Mecklenburg County; North Carolina,55481,44384.8,66577.2
1400000US37119001922,Census Tract 19.22; Mecklenburg County; North Carolina,57778,46222.4,69333.6
1400000US37119001923,Census Tract 19.23; Mecklenburg County; North Carolina,53922,43137.6,64706.4
1400000US37119001924,Census Tract 19.24; Mecklenburg County; North Carolina,34943,27954.4,41931.6
1400000US37119001925,Census Tract 19.25; Mecklenburg County; North Carolina,47684,38147.2,57220.8
1400000US37119001926,Census Tract 19.26; Mecklenburg County; North Carolina,47315,37852,56778
1400000US37119001927,Census Tract 19.27; Mecklenburg County; North Carolina,49429,39543.2,59314.8
1400000US37119002004,Census Tract 20.04; Mecklenburg County; North Carolina,97241,77792.8,116689.2
1400000US37119002005,Census Tract 20.05; Mecklenburg County; North Carolina,114716,91772.8,137659.2
1400000US37119002006,Census Tract 20.06; Mecklenburg County; North Carolina,127813,102250.4,153375.6
1400000US37119002007,Census Tract 20.07; Mecklenburg County; North Carolina,61250,49000,73500
1400000US37119002008,Census Tract 20.08; Mecklenburg County; North Carolina,157625,126100,189150
1400000US37119002100,Census Tract 21; Mecklenburg County; North Carolina,56432,45145.6,67718.4
1400000US37119002201,Census Tract 22.01; Mecklenburg County; North Carolina,160917,128733.6,193100.4
1400000US37119002202,Census Tract 22.02; Mecklenburg County; North Carolina,107004,85603.2,128404.8
1400000US37119002300,Census Tract 23; Mecklenburg County; North Carolina,20779,16623.2,24934.8
1400000US37119002400,Census Tract 24; Mecklenburg County; North Carolina,90679,72543.2,108814.8
1400000US37119002500,Census Tract 25; Mecklenburg County; North Carolina,92904,74323.2,111484.8
1400000US37119002600,Census Tract 26; Mecklenburg County; North Carolina,70208,56166.4,84249.6
1400000US37119002701,Census Tract 27.01; Mecklenburg County; North Carolina,236115,188892,283338
1400000US37119002702,Census Tract 27.02; Mecklenburg County; North Carolina,"250,000+",#VALUE!,#VALUE!
1400000US37119002800,Census Tract 28; Mecklenburg County; North Carolina,"250,000+",#VALUE!,#VALUE!
1400000US37119002903,Census Tract 29.03; Mecklenburg County; North Carolina,146158,116926.4,175389.6
1400000US37119002905,Census Tract 29.05; Mecklenburg County; North Carolina,186128,148902.4,223353.6
1400000US37119002907,Census Tract 29.07; Mecklenburg County; North Carolina,133056,106444.8,159667.2
1400000US37119002908,Census Tract 29.08; Mecklenburg County; North Carolina,127176,101740.8,152611.2
1400000US37119002909,Census Tract 29.09; Mecklenburg County; North Carolina,145966,116772.8,175159.2
1400000US37119002910,Census Tract 29.10; Mecklenburg County; North Carolina,126023,100818.4,151227.6
1400000US37119003006,Census Tract 30.06; Mecklenburg County; North Carolina,109429,87543.2,131314.8
1400000US37119003008,Census Tract 30.08; Mecklenburg County; North Carolina,120109,96087.2,144130.8
1400000US37119003012,Census Tract 30.12; Mecklenburg County; North Carolina,94191,75352.8,113029.2
1400000US37119003013,Census Tract 30.13; Mecklenburg County; North Carolina,184814,147851.2,221776.8
1400000US37119003015,Census Tract 30.15; Mecklenburg County; North Carolina,136625,109300,163950
1400000US37119003016,Census Tract 30.16; Mecklenburg County; North Carolina,105469,84375.2,126562.8
1400000US37119003017,Census Tract 30.17; Mecklenburg County; North Carolina,137692,110153.6,165230.4
1400000US37119003018,Census Tract 30.18; Mecklenburg County; North Carolina,108162,86529.6,129794.4
1400000US37119003019,Census Tract 30.19; Mecklenburg County; North Carolina,154700,123760,185640
1400000US37119003020,Census Tract 30.20; Mecklenburg County; North Carolina,238242,190593.6,285890.4
1400000US37119003021,Census Tract 30.21; Mecklenburg County; North Carolina,128875,103100,154650
1400000US37119003022,Census Tract 30.22; Mecklenburg County; North Carolina,153684,122947.2,184420.8
1400000US37119003102,Census Tract 31.02; Mecklenburg County; North Carolina,78163,62530.4,93795.6
1400000US37119003105,Census Tract 31.05; Mecklenburg County; North Carolina,103750,83000,124500
1400000US37119003106,Census Tract 31.06; Mecklenburg County; North Carolina,115582,92465.6,138698.4
1400000US37119003108,Census Tract 31.08; Mecklenburg County; North Carolina,46226,36980.8,55471.2
1400000US37119003109,Census Tract 31.09; Mecklenburg County; North Carolina,54432,43545.6,65318.4
1400000US37119003110,Census Tract 31.10; Mecklenburg County; North Carolina,120817,96653.6,144980.4
1400000US37119003111,Census Tract 31.11; Mecklenburg County; North Carolina,94429,75543.2,113314.8
1400000US37119003201,Census Tract 32.01; Mecklenburg County; North Carolina,77943,62354.4,93531.6
1400000US37119003203,Census Tract 32.03; Mecklenburg County; North Carolina,62757,50205.6,75308.4
1400000US37119003204,Census Tract 32.04; Mecklenburg County; North Carolina,86413,69130.4,103695.6
1400000US37119003301,Census Tract 33.01; Mecklenburg County; North Carolina,82167,65733.6,98600.4
1400000US37119003302,Census Tract 33.02; Mecklenburg County; North Carolina,100050,80040,120060
1400000US37119003401,Census Tract 34.01; Mecklenburg County; North Carolina,129978,103982.4,155973.6
1400000US37119003402,Census Tract 34.02; Mecklenburg County; North Carolina,179254,143403.2,215104.8
1400000US37119003500,Census Tract 35; Mecklenburg County; North Carolina,106941,85552.8,128329.2
1400000US37119003600,Census Tract 36; Mecklenburg County; North Carolina,78672,62937.6,94406.4
1400000US37119003701,Census Tract 37.01; Mecklenburg County; North Carolina,83723,66978.4,100467.6
1400000US37119003702,Census Tract 37.02; Mecklenburg County; North Carolina,57115,45692,68538
1400000US37119003802,Census Tract 38.02; Mecklenburg County; North Carolina,44896,35916.8,53875.2
1400000US37119003805,Census Tract 38.05; Mecklenburg County; North Carolina,79730,63784,95676
1400000US37119003807,Census Tract 38.07; Mecklenburg County; North Carolina,46996,37596.8,56395.2
1400000US37119003808,Census Tract 38.08; Mecklenburg County; North Carolina,45135,36108,54162
1400000US37119003809,Census Tract 38.09; Mecklenburg County; North Carolina,58542,46833.6,70250.4
1400000US37119003810,Census Tract 38.10; Mecklenburg County; North Carolina,84328,67462.4,101193.6
1400000US37119003811,Census Tract 38.11; Mecklenburg County; North Carolina,61083,48866.4,73299.6
1400000US37119003902,Census Tract 39.02; Mecklenburg County; North Carolina,38247,30597.6,45896.4
1400000US37119003903,Census Tract 39.03; Mecklenburg County; North Carolina,22300,17840,26760
1400000US37119004000,Census Tract 40; Mecklenburg County; North Carolina,48295,38636,57954
1400000US37119004101,Census Tract 41.01; Mecklenburg County; North Carolina,75096,60076.8,90115.2
1400000US37119004102,Census Tract 41.02; Mecklenburg County; North Carolina,82167,65733.6,98600.4
1400000US37119004200,Census Tract 42; Mecklenburg County; North Carolina,47426,37940.8,56911.2
1400000US37119004302,Census Tract 43.02; Mecklenburg County; North Carolina,45839,36671.2,55006.8
1400000US37119004303,Census Tract 43.03; Mecklenburg County; North Carolina,74327,59461.6,89192.4
1400000US37119004304,Census Tract 43.04; Mecklenburg County; North Carolina,41304,33043.2,49564.8
1400000US37119004306,Census Tract 43.06; Mecklenburg County; North Carolina,63978,51182.4,76773.6
1400000US37119004307,Census Tract 43.07; Mecklenburg County; North Carolina,72539,58031.2,87046.8
1400000US37119004400,Census Tract 44; Mecklenburg County; North Carolina,42335,33868,50802
1400000US37119004500,Census Tract 45; Mecklenburg County; North Carolina,34849,27879.2,41818.8
1400000US37119004600,Census Tract 46; Mecklenburg County; North Carolina,39318,31454.4,47181.6
1400000US37119004700,Census Tract 47; Mecklenburg County; North Carolina,49539,39631.2,59446.8
1400000US37119004800,Census Tract 48; Mecklenburg County; North Carolina,30075,24060,36090
1400000US37119004900,Census Tract 49; Mecklenburg County; North Carolina,52813,42250.4,63375.6
1400000US37119005000,Census Tract 50; Mecklenburg County; North Carolina,76087,60869.6,91304.4
1400000US37119005100,Census Tract 51; Mecklenburg County; North Carolina,28295,22636,33954
1400000US37119005200,Census Tract 52; Mecklenburg County; North Carolina,36372,29097.6,43646.4
1400000US37119005301,Census Tract 53.01; Mecklenburg County; North Carolina,40000,32000,48000
1400000US37119005305,Census Tract 53.05; Mecklenburg County; North Carolina,45767,36613.6,54920.4
1400000US37119005306,Census Tract 53.06; Mecklenburg County; North Carolina,39483,31586.4,47379.6
1400000US37119005307,Census Tract 53.07; Mecklenburg County; North Carolina,41086,32868.8,49303.2
1400000US37119005308,Census Tract 53.08; Mecklenburg County; North Carolina,37321,29856.8,44785.2
1400000US37119005403,Census Tract 54.03; Mecklenburg County; North Carolina,58333,46666.4,69999.6
1400000US37119005404,Census Tract 54.04; Mecklenburg County; North Carolina,52321,41856.8,62785.2
1400000US37119005405,Census Tract 54.05; Mecklenburg County; North Carolina,50625,40500,60750
1400000US37119005406,Census Tract 54.06; Mecklenburg County; North Carolina,48337,38669.6,58004.4
1400000US37119005508,Census Tract 55.08; Mecklenburg County; North Carolina,105320,84256,126384
1400000US37119005510,Census Tract 55.10; Mecklenburg County; North Carolina,62160,49728,74592
1400000US37119005511,Census Tract 55.11; Mecklenburg County; North Carolina,59193,47354.4,71031.6
1400000US37119005512,Census Tract 55.12; Mecklenburg County; North Carolina,58327,46661.6,69992.4
1400000US37119005513,Census Tract 55.13; Mecklenburg County; North Carolina,92528,74022.4,111033.6
1400000US37119005515,Census Tract 55.15; Mecklenburg County; North Carolina,89125,71300,106950
1400000US37119005516,Census Tract 55.16; Mecklenburg County; North Carolina,114018,91214.4,136821.6
1400000US37119005517,Census Tract 55.17; Mecklenburg County; North Carolina,104784,83827.2,125740.8
1400000US37119005519,Census Tract 55.19; Mecklenburg County; North Carolina,71194,56955.2,85432.8
1400000US37119005520,Census Tract 55.20; Mecklenburg County; North Carolina,110121,88096.8,132145.2
1400000US37119005522,Census Tract 55.22; Mecklenburg County; North Carolina,88977,71181.6,106772.4
1400000US37119005525,Census Tract 55.25; Mecklenburg County; North Carolina,81646,65316.8,97975.2
1400000US37119005526,Census Tract 55.26; Mecklenburg County; North Carolina,99706,79764.8,119647.2
1400000US37119005527,Census Tract 55.27; Mecklenburg County; North Carolina,77826,62260.8,93391.2
1400000US37119005528,Census Tract 55.28; Mecklenburg County; North Carolina,66503,53202.4,79803.6
1400000US37119005529,Census Tract 55.29; Mecklenburg County; North Carolina,75815,60652,90978
1400000US37119005530,Census Tract 55.30; Mecklenburg County; North Carolina,91555,73244,109866
1400000US37119005531,Census Tract 55.31; Mecklenburg County; North Carolina,71212,56969.6,85454.4
1400000US37119005532,Census Tract 55.32; Mecklenburg County; North Carolina,67108,53686.4,80529.6
1400000US37119005533,Census Tract 55.33; Mecklenburg County; North Carolina,69583,55666.4,83499.6
1400000US37119005534,Census Tract 55.34; Mecklenburg County; North Carolina,51373,41098.4,61647.6
1400000US37119005535,Census Tract 55.35; Mecklenburg County; North Carolina,71438,57150.4,85725.6
1400000US37119005536,Census Tract 55.36; Mecklenburg County; North Carolina,66994,53595.2,80392.8
1400000US37119005604,Census Tract 56.04; Mecklenburg County; North Carolina,38698,30958.4,46437.6
1400000US37119005609,Census Tract 56.09; Mecklenburg County; North Carolina,26232,20985.6,31478.4
1400000US37119005610,Census Tract 56.10; Mecklenburg County; North Carolina,46677,37341.6,56012.4
1400000US37119005611,Census Tract 56.11; Mecklenburg County; North Carolina,66081,52864.8,79297.2
1400000US37119005612,Census Tract 56.12; Mecklenburg County; North Carolina,67330,53864,80796
1400000US37119005613,Census Tract 56.13; Mecklenburg County; North Carolina,99609,79687.2,119530.8
1400000US37119005615,Census Tract 56.15; Mecklenburg County; North Carolina,92500,74000,111000
1400000US37119005616,Census Tract 56.16; Mecklenburg County; North Carolina,76250,61000,91500
1400000US37119005617,Census Tract 56.17; Mecklenburg County; North Carolina,70938,56750.4,85125.6
1400000US37119005618,Census Tract 56.18; Mecklenburg County; North Carolina,99904,79923.2,119884.8
1400000US37119005619,Census Tract 56.19; Mecklenburg County; North Carolina,71250,57000,85500
1400000US37119005621,Census Tract 56.21; Mecklenburg County; North Carolina,73456,58764.8,88147.2
1400000US37119005622,Census Tract 56.22; Mecklenburg County; North Carolina,-,#VALUE!,#VALUE!
1400000US37119005623,Census Tract 56.23; Mecklenburg County; North Carolina,47214,37771.2,56656.8
1400000US37119005624,Census Tract 56.24; Mecklenburg County; North Carolina,93000,74400,111600
1400000US37119005625,Census Tract 56.25; Mecklenburg County; North Carolina,93855,75084,112626
1400000US37119005626,Census Tract 56.26; Mecklenburg County; North Carolina,55466,44372.8,66559.2
1400000US37119005627,Census Tract 56.27; Mecklenburg County; North Carolina,70994,56795.2,85192.8
1400000US37119005709,Census Tract 57.09; Mecklenburg County; North Carolina,96765,77412,116118
1400000US37119005710,Census Tract 57.10; Mecklenburg County; North Carolina,62357,49885.6,74828.4
1400000US37119005712,Census Tract 57.12; Mecklenburg County; North Carolina,108750,87000,130500
1400000US37119005713,Census Tract 57.13; Mecklenburg County; North Carolina,114088,91270.4,136905.6
1400000US37119005714,Census Tract 57.14; Mecklenburg County; North Carolina,111611,89288.8,133933.2
1400000US37119005715,Census Tract 57.15; Mecklenburg County; North Carolina,92222,73777.6,110666.4
1400000US37119005716,Census Tract 57.16; Mecklenburg County; North Carolina,73496,58796.8,88195.2
1400000US37119005718,Census Tract 57.18; Mecklenburg County; North Carolina,74038,59230.4,88845.6
1400000US37119005719,Census Tract 57.19; Mecklenburg County; North Carolina,65273,52218.4,78327.6
1400000US37119005720,Census Tract 57.20; Mecklenburg County; North Carolina,97679,78143.2,117214.8
1400000US37119005721,Census Tract 57.21; Mecklenburg County; North Carolina,91413,73130.4,109695.6
1400000US37119005722,Census Tract 57.22; Mecklenburg County; North Carolina,93947,75157.6,112736.4
1400000US37119005723,Census Tract 57.23; Mecklenburg County; North Carolina,61181,48944.8,73417.2
1400000US37119005811,Census Tract 58.11; Mecklenburg County; North Carolina,74224,59379.2,89068.8
1400000US37119005815,Census Tract 58.15; Mecklenburg County; North Carolina,90263,72210.4,108315.6
1400000US37119005816,Census Tract 58.16; Mecklenburg County; North Carolina,115357,92285.6,138428.4
1400000US37119005817,Census Tract 58.17; Mecklenburg County; North Carolina,117301,93840.8,140761.2
1400000US37119005824,Census Tract 58.24; Mecklenburg County; North Carolina,90893,72714.4,109071.6
1400000US37119005826,Census Tract 58.26; Mecklenburg County; North Carolina,74344,59475.2,89212.8
1400000US37119005827,Census Tract 58.27; Mecklenburg County; North Carolina,63192,50553.6,75830.4
1400000US37119005828,Census Tract 58.28; Mecklenburg County; North Carolina,102521,82016.8,123025.2
1400000US37119005829,Census Tract 58.29; Mecklenburg County; North Carolina,42724,34179.2,51268.8
1400000US37119005830,Census Tract 58.30; Mecklenburg County; North Carolina,88162,70529.6,105794.4
1400000US37119005832,Census Tract 58.32; Mecklenburg County; North Carolina,158611,126888.8,190333.2
1400000US37119005833,Census Tract 58.33; Mecklenburg County; North Carolina,126471,101176.8,151765.2
1400000US37119005834,Census Tract 58.34; Mecklenburg County; North Carolina,104479,83583.2,125374.8
1400000US37119005835,Census Tract 58.35; Mecklenburg County; North Carolina,119554,95643.2,143464.8
1400000US37119005836,Census Tract 58.36; Mecklenburg County; North Carolina,88125,70500,105750
1400000US37119005839,Census Tract 58.39; Mecklenburg County; North Carolina,94712,75769.6,113654.4
1400000US37119005840,Census Tract 58.40; Mecklenburg County; North Carolina,129444,103555.2,155332.8
1400000US37119005843,Census Tract 58.43; Mecklenburg County; North Carolina,143603,114882.4,172323.6
1400000US37119005845,Census Tract 58.45; Mecklenburg County; North Carolina,132197,105757.6,158636.4
1400000US37119005846,Census Tract 58.46; Mecklenburg County; North Carolina,232042,185633.6,278450.4
1400000US37119005847,Census Tract 58.47; Mecklenburg County; North Carolina,164310,131448,197172
1400000US37119005848,Census Tract 58.48; Mecklenburg County; North Carolina,169177,135341.6,203012.4
1400000US37119005849,Census Tract 58.49; Mecklenburg County; North Carolina,106848,85478.4,128217.6
1400000US37119005850,Census Tract 58.50; Mecklenburg County; North Carolina,120111,96088.8,144133.2
1400000US37119005851,Census Tract 58.51; Mecklenburg County; North Carolina,113202,90561.6,135842.4
1400000US37119005852,Census Tract 58.52; Mecklenburg County; North Carolina,59535,47628,71442
1400000US37119005853,Census Tract 58.53; Mecklenburg County; North Carolina,59603,47682.4,71523.6
1400000US37119005854,Census Tract 58.54; Mecklenburg County; North Carolina,121952,97561.6,146342.4
1400000US37119005855,Census Tract 58.55; Mecklenburg County; North Carolina,103040,82432,123648
1400000US37119005856,Census Tract 58.56; Mecklenburg County; North Carolina,117140,93712,140568
1400000US37119005857,Census Tract 58.57; Mecklenburg County; North Carolina,135927,108741.6,163112.4
1400000US37119005858,Census Tract 58.58; Mecklenburg County; North Carolina,101809,81447.2,122170.8
1400000US37119005859,Census Tract 58.59; Mecklenburg County; North Carolina,127614,102091.2,153136.8
1400000US37119005860,Census Tract 58.60; Mecklenburg County; North Carolina,108958,87166.4,130749.6
1400000US37119005861,Census Tract 58.61; Mecklenburg County; North Carolina,82292,65833.6,98750.4
1400000US37119005862,Census Tract 58.62; Mecklenburg County; North Carolina,107826,86260.8,129391.2
1400000US37119005863,Census Tract 58.63; Mecklenburg County; North Carolina,153152,122521.6,183782.4
1400000US37119005864,Census Tract 58.64; Mecklenburg County; North Carolina,153977,123181.6,184772.4
1400000US37119005865,Census Tract 58.65; Mecklenburg County; North Carolina,145117,116093.6,174140.4
1400000US37119005866,Census Tract 58.66; Mecklenburg County; North Carolina,55048,44038.4,66057.6
1400000US37119005867,Census Tract 58.67; Mecklenburg County; North Carolina,58125,46500,69750
1400000US37119005868,Census Tract 58.68; Mecklenburg County; North Carolina,45410,36328,54492
1400000US37119005908,Census Tract 59.08; Mecklenburg County; North Carolina,167969,134375.2,201562.8
1400000US37119005910,Census Tract 59.10; Mecklenburg County; North Carolina,75661,60528.8,90793.2
1400000US37119005913,Census Tract 59.13; Mecklenburg County; North Carolina,82500,66000,99000
1400000US37119005915,Census Tract 59.15; Mecklenburg County; North Carolina,78922,63137.6,94706.4
1400000US37119005916,Census Tract 59.16; Mecklenburg County; North Carolina,42359,33887.2,50830.8
1400000US37119005918,Census Tract 59.18; Mecklenburg County; North Carolina,117569,94055.2,141082.8
1400000US37119005919,Census Tract 59.19; Mecklenburg County; North Carolina,85761,68608.8,102913.2
1400000US37119005920,Census Tract 59.20; Mecklenburg County; North Carolina,-,#VALUE!,#VALUE!
1400000US37119005921,Census Tract 59.21; Mecklenburg County; North Carolina,131600,105280,157920
1400000US37119005922,Census Tract 59.22; Mecklenburg County; North Carolina,115022,92017.6,138026.4
1400000US37119005923,Census Tract 59.23; Mecklenburg County; North Carolina,104385,83508,125262
1400000US37119005924,Census Tract 59.24; Mecklenburg County; North Carolina,92639,74111.2,111166.8
1400000US37119005925,Census Tract 59.25; Mecklenburg County; North Carolina,120066,96052.8,144079.2
1400000US37119005926,Census Tract 59.26; Mecklenburg County; North Carolina,167308,133846.4,200769.6
1400000US37119005927,Census Tract 59.27; Mecklenburg County; North Carolina,80280,64224,96336
1400000US37119005928,Census Tract 59.28; Mecklenburg County; North Carolina,92321,73856.8,110785.2
1400000US37119005929,Census Tract 59.29; Mecklenburg County; North Carolina,82375,65900,98850
1400000US37119005930,Census Tract 59.30; Mecklenburg County; North Carolina,51591,41272.8,61909.2
1400000US37119005931,Census Tract 59.31; Mecklenburg County; North Carolina,80655,64524,96786
1400000US37119005932,Census Tract 59.32; Mecklenburg County; North Carolina,93911,75128.8,112693.2
1400000US37119006005,Census Tract 60.05; Mecklenburg County; North Carolina,62663,50130.4,75195.6
1400000US37119006008,Census Tract 60.08; Mecklenburg County; North Carolina,87083,69666.4,104499.6
1400000US37119006009,Census Tract 60.09; Mecklenburg County; North Carolina,66488,53190.4,79785.6
1400000US37119006011,Census Tract 60.11; Mecklenburg County; North Carolina,66537,53229.6,79844.4
1400000US37119006012,Census Tract 60.12; Mecklenburg County; North Carolina,66705,53364,80046
1400000US37119006013,Census Tract 60.13; Mecklenburg County; North Carolina,95426,76340.8,114511.2
1400000US37119006014,Census Tract 60.14; Mecklenburg County; North Carolina,92273,73818.4,110727.6
1400000US37119006015,Census Tract 60.15; Mecklenburg County; North Carolina,91280,73024,109536
1400000US37119006016,Census Tract 60.16; Mecklenburg County; North Carolina,58617,46893.6,70340.4
1400000US37119006103,Census Tract 61.03; Mecklenburg County; North Carolina,72941,58352.8,87529.2
1400000US37119006105,Census Tract 61.05; Mecklenburg County; North Carolina,84888,67910.4,101865.6
1400000US37119006108,Census Tract 61.08; Mecklenburg County; North Carolina,69135,55308,82962
1400000US37119006109,Census Tract 61.09; Mecklenburg County; North Carolina,47008,37606.4,56409.6
1400000US37119006110,Census Tract 61.10; Mecklenburg County; North Carolina,74333,59466.4,89199.6
1400000US37119006111,Census Tract 61.11; Mecklenburg County; North Carolina,76369,61095.2,91642.8
1400000US37119006112,Census Tract 61.12; Mecklenburg County; North Carolina,58789,47031.2,70546.8
1400000US37119006113,Census Tract 61.13; Mecklenburg County; North Carolina,81593,65274.4,97911.6
1400000US37119006114,Census Tract 61.14; Mecklenburg County; North Carolina,67941,54352.8,81529.2
1400000US37119006115,Census Tract 61.15; Mecklenburg County; North Carolina,73995,59196,88794
1400000US37119006208,Census Tract 62.08; Mecklenburg County; North Carolina,99548,79638.4,119457.6
1400000US37119006209,Census Tract 62.09; Mecklenburg County; North Carolina,86289,69031.2,103546.8
1400000US37119006210,Census Tract 62.10; Mecklenburg County; North Carolina,125333,100266.4,150399.6
1400000US37119006211,Census Tract 62.11; Mecklenburg County; North Carolina,111667,89333.6,134000.4
1400000US37119006212,Census Tract 62.12; Mecklenburg County; North Carolina,94583,75666.4,113499.6
1400000US37119006214,Census Tract 62.14; Mecklenburg County; North Carolina,127470,101976,152964
1400000US37119006216,Census Tract 62.16; Mecklenburg County; North Carolina,171429,137143.2,205714.8
1400000US37119006217,Census Tract 62.17; Mecklenburg County; North Carolina,140089,112071.2,168106.8
1400000US37119006218,Census Tract 62.18; Mecklenburg County; North Carolina,169569,135655.2,203482.8
1400000US37119006219,Census Tract 62.19; Mecklenburg County; North Carolina,188098,150478.4,225717.6
1400000US37119006220,Census Tract 62.20; Mecklenburg County; North Carolina,103703,82962.4,124443.6
1400000US37119006221,Census Tract 62.21; Mecklenburg County; North Carolina,114191,91352.8,137029.2
1400000US37119006222,Census Tract 62.22; Mecklenburg County; North Carolina,140011,112008.8,168013.2
1400000US37119006223,Census Tract 62.23; Mecklenburg County; North Carolina,85938,68750.4,103125.6
1400000US37119006224,Census Tract 62.24; Mecklenburg County; North Carolina,72808,58246.4,87369.6
1400000US37119006305,Census Tract 63.05; Mecklenburg County; North Carolina,170348,136278.4,204417.6
1400000US37119006306,Census Tract 63.06; Mecklenburg County; North Carolina,98824,79059.2,118588.8
1400000US37119006307,Census Tract 63.07; Mecklenburg County; North Carolina,108449,86759.2,130138.8
1400000US37119006308,Census Tract 63.08; Mecklenburg County; North Carolina,97141,77712.8,116569.2
1400000US37119006309,Census Tract 63.09; Mecklenburg County; North Carolina,61471,49176.8,73765.2
1400000US37119006310,Census Tract 63.10; Mecklenburg County; North Carolina,110505,88404,132606
1400000US37119006311,Census Tract 63.11; Mecklenburg County; North Carolina,180571,144456.8,216685.2
1400000US37119006403,Census Tract 64.03; Mecklenburg County; North Carolina,113654,90923.2,136384.8
1400000US37119006404,Census Tract 64.04; Mecklenburg County; North Carolina,209321,167456.8,251185.2
1400000US37119006407,Census Tract 64.07; Mecklenburg County; North Carolina,123750,99000,148500
1400000US37119006408,Census Tract 64.08; Mecklenburg County; North Carolina,97941,78352.8,117529.2
1400000US37119006409,Census Tract 64.09; Mecklenburg County; North Carolina,106833,85466.4,128199.6
