GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,Median Household Income ,80% AMI ,120% AMI ,TimeFrame,GeoVintage,Source,Location
Census Tract,37097061402,NC,37097061402,37097061402,"103,091.00","82,472.80","123,709.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061403,NC,37097061403,37097061403,"63,756.00","51,004.80","76,507.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061404,NC,37097061404,37097061404,"74,773.00","59,818.40","89,727.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061405,NC,37097061405,37097061405,"117,422.00","93,937.60","140,906.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061406,NC,37097061406,37097061406,"176,250.00","141,000.00","211,500.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061407,NC,37097061407,37097061407,"104,036.00","83,228.80","124,843.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061408,NC,37097061408,37097061408,"120,767.00","96,613.60","144,920.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061501,NC,37097061501,37097061501,"74,190.00","59,352.00","89,028.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061502,NC,37097061502,37097061502,"88,110.00","70,488.00","105,732.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061503,NC,37097061503,37097061503,"91,667.00","73,333.60","110,000.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061601,NC,37097061601,37097061601,"46,591.00","37,272.80","55,909.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061603,NC,37097061603,37097061603,"71,071.00","56,856.80","85,285.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061604,NC,37097061604,37097061604,"103,596.00","82,876.80","124,315.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37097061605,NC,37097061605,37097061605,"86,250.00","69,000.00","103,500.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37099940200,NC,37099940200,37099940200,"39,872.00","31,897.60","47,846.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37099950200,NC,37099950200,37099950200,"69,375.00","55,500.00","83,250.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37099950300,NC,37099950300,37099950300,"48,625.00","38,900.00","58,350.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37099950400,NC,37099950400,37099950400,"48,495.00","38,796.00","58,194.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37099950500,NC,37099950500,37099950500,"52,813.00","42,250.40","63,375.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37099950600,NC,37099950600,37099950600,"45,135.00","36,108.00","54,162.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37099950700,NC,37099950700,37099950700,"56,901.00","45,520.80","68,281.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37099950800,NC,37099950800,37099950800,"58,854.00","47,083.20","70,624.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37099950900,NC,37099950900,37099950900,"79,100.00","63,280.00","94,920.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040101,NC,37101040101,37101040101,"63,147.00","50,517.60","75,776.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040102,NC,37101040102,37101040102,"46,458.00","37,166.40","55,749.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040103,NC,37101040103,37101040103,"54,063.00","43,250.40","64,875.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040204,NC,37101040204,37101040204,"91,364.00","73,091.20","109,636.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040205,NC,37101040205,37101040205,"81,007.00","64,805.60","97,208.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040206,NC,37101040206,37101040206,"53,774.00","43,019.20","64,528.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040207,NC,37101040207,37101040207,"126,436.00","101,148.80","151,723.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040208,NC,37101040208,37101040208,"105,614.00","84,491.20","126,736.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040209,NC,37101040209,37101040209,"79,600.00","63,680.00","95,520.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040210,NC,37101040210,37101040210,"103,421.00","82,736.80","124,105.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040301,NC,37101040301,37101040301,"48,873.00","39,098.40","58,647.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040303,NC,37101040303,37101040303,"32,059.00","25,647.20","38,470.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040304,NC,37101040304,37101040304,"102,344.00","81,875.20","122,812.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040400,NC,37101040400,37101040400,"68,361.00","54,688.80","82,033.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040501,NC,37101040501,37101040501,"51,934.00","41,547.20","62,320.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040502,NC,37101040502,37101040502,"76,068.00","60,854.40","91,281.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040600,NC,37101040600,37101040600,"36,759.00","29,407.20","44,110.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040700,NC,37101040700,37101040700,"45,244.00","36,195.20","54,292.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040800,NC,37101040800,37101040800,"43,824.00","35,059.20","52,588.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040903,NC,37101040903,37101040903,"94,375.00","75,500.00","113,250.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040904,NC,37101040904,37101040904,"69,554.00","55,643.20","83,464.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040905,NC,37101040905,37101040905,"83,681.00","66,944.80","100,417.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101040906,NC,37101040906,37101040906,"81,406.00","65,124.80","97,687.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041001,NC,37101041001,37101041001,"69,959.00","55,967.20","83,950.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041003,NC,37101041003,37101041003,"69,877.00","55,901.60","83,852.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041004,NC,37101041004,37101041004,"51,296.00","41,036.80","61,555.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041005,NC,37101041005,37101041005,"78,625.00","62,900.00","94,350.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041104,NC,37101041104,37101041104,"62,759.00","50,207.20","75,310.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041105,NC,37101041105,37101041105,"91,753.00","73,402.40","110,103.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041106,NC,37101041106,37101041106,"103,025.00","82,420.00","123,630.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041107,NC,37101041107,37101041107,"104,574.00","83,659.20","125,488.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041108,NC,37101041108,37101041108,"115,298.00","92,238.40","138,357.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041109,NC,37101041109,37101041109,"77,500.00","62,000.00","93,000.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041110,NC,37101041110,37101041110,"100,382.00","80,305.60","120,458.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041111,NC,37101041111,37101041111,"61,994.00","49,595.20","74,392.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041112,NC,37101041112,37101041112,"99,477.00","79,581.60","119,372.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041113,NC,37101041113,37101041113,"131,113.00","104,890.40","157,335.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041203,NC,37101041203,37101041203,"54,861.00","43,888.80","65,833.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041204,NC,37101041204,37101041204,"53,533.00","42,826.40","64,239.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041205,NC,37101041205,37101041205,"66,196.00","52,956.80","79,435.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041206,NC,37101041206,37101041206,"62,546.00","50,036.80","75,055.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041301,NC,37101041301,37101041301,"86,716.00","69,372.80","104,059.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041302,NC,37101041302,37101041302,"61,438.00","49,150.40","73,725.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041401,NC,37101041401,37101041401,"62,169.00","49,735.20","74,602.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041402,NC,37101041402,37101041402,"64,846.00","51,876.80","77,815.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041504,NC,37101041504,37101041504,"71,823.00","57,458.40","86,187.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041505,NC,37101041505,37101041505,"93,851.00","75,080.80","112,621.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041506,NC,37101041506,37101041506,"91,111.00","72,888.80","109,333.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041507,NC,37101041507,37101041507,"107,534.00","86,027.20","129,040.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041508,NC,37101041508,37101041508,"93,879.00","75,103.20","112,654.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041509,NC,37101041509,37101041509,"94,952.00","75,961.60","113,942.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041510,NC,37101041510,37101041510,"53,667.00","42,933.60","64,400.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37101041511,NC,37101041511,37101041511,"54,195.00","43,356.00","65,034.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37103920100,NC,37103920100,37103920100,"55,648.00","44,518.40","66,777.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37103920200,NC,37103920200,37103920200,"69,360.00","55,488.00","83,232.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37103920300,NC,37103920300,37103920300,"46,037.00","36,829.60","55,244.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030101,NC,37105030101,37105030101,"53,542.00","42,833.60","64,250.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030102,NC,37105030102,37105030102,"86,829.00","69,463.20","104,194.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030200,NC,37105030200,37105030200,"27,804.00","22,243.20","33,364.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030300,NC,37105030300,37105030300,"26,383.00","21,106.40","31,659.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030401,NC,37105030401,37105030401,"46,151.00","36,920.80","55,381.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030402,NC,37105030402,37105030402,"51,699.00","41,359.20","62,038.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030502,NC,37105030502,37105030502,"76,048.00","60,838.40","91,257.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030504,NC,37105030504,37105030504,"66,677.00","53,341.60","80,012.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030505,NC,37105030505,37105030505,"57,163.00","45,730.40","68,595.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030506,NC,37105030506,37105030506,"72,520.00","58,016.00","87,024.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030507,NC,37105030507,37105030507,"70,337.00","56,269.60","84,404.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030601,NC,37105030601,37105030601,"101,473.00","81,178.40","121,767.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030602,NC,37105030602,37105030602,"59,222.00","47,377.60","71,066.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030702,NC,37105030702,37105030702,"70,684.00","56,547.20","84,820.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030703,NC,37105030703,37105030703,"76,146.00","60,916.80","91,375.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37105030704,NC,37105030704,37105030704,"52,457.00","41,965.60","62,948.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107010100,NC,37107010100,37107010100,"32,445.00","25,956.00","38,934.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107010200,NC,37107010200,37107010200,"38,462.00","30,769.60","46,154.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107010300,NC,37107010300,37107010300,"17,167.00","13,733.60","20,600.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107010400,NC,37107010400,37107010400,"25,859.00","20,687.20","31,030.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107010500,NC,37107010500,37107010500,"28,689.00","22,951.20","34,426.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107010600,NC,37107010600,37107010600,"57,941.00","46,352.80","69,529.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107010700,NC,37107010700,37107010700,"23,456.00","18,764.80","28,147.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107010800,NC,37107010800,37107010800,"46,079.00","36,863.20","55,294.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107010900,NC,37107010900,37107010900,"43,642.00","34,913.60","52,370.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107011001,NC,37107011001,37107011001,"57,841.00","46,272.80","69,409.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107011002,NC,37107011002,37107011002,"43,502.00","34,801.60","52,202.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107011100,NC,37107011100,37107011100,"42,654.00","34,123.20","51,184.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107011201,NC,37107011201,37107011201,"54,709.00","43,767.20","65,650.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107011202,NC,37107011202,37107011202,"60,759.00","48,607.20","72,910.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107011301,NC,37107011301,37107011301,"68,451.00","54,760.80","82,141.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107011302,NC,37107011302,37107011302,"39,783.00","31,826.40","47,739.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37107011400,NC,37107011400,37107011400,"70,899.00","56,719.20","85,078.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070100,NC,37109070100,37109070100,"39,122.00","31,297.60","46,946.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070201,NC,37109070201,37109070201,"52,664.00","42,131.20","63,196.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070202,NC,37109070202,37109070202,"83,281.00","66,624.80","99,937.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070300,NC,37109070300,37109070300,"57,260.00","45,808.00","68,712.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070400,NC,37109070400,37109070400,"58,250.00","46,600.00","69,900.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070500,NC,37109070500,37109070500,"60,804.00","48,643.20","72,964.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070600,NC,37109070600,37109070600,"68,949.00","55,159.20","82,738.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070700,NC,37109070700,37109070700,"77,659.00","62,127.20","93,190.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070800,NC,37109070800,37109070800,"60,417.00","48,333.60","72,500.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070901,NC,37109070901,37109070901,"71,432.00","57,145.60","85,718.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109070902,NC,37109070902,37109070902,"80,072.00","64,057.60","96,086.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109071001,NC,37109071001,37109071001,"75,332.00","60,265.60","90,398.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109071002,NC,37109071002,37109071002,"65,525.00","52,420.00","78,630.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109071101,NC,37109071101,37109071101,"75,740.00","60,592.00","90,888.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109071102,NC,37109071102,37109071102,"115,997.00","92,797.60","139,196.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109071201,NC,37109071201,37109071201,"121,250.00","97,000.00","145,500.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109071202,NC,37109071202,37109071202,"116,272.00","93,017.60","139,526.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37109071203,NC,37109071203,37109071203,"155,403.00","124,322.40","186,483.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970101,NC,37111970101,37111970101,"54,792.00","43,833.60","65,750.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970102,NC,37111970102,37111970102,"66,949.00","53,559.20","80,338.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970200,NC,37111970200,37111970200,"47,493.00","37,994.40","56,991.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970300,NC,37111970300,37111970300,"56,238.00","44,990.40","67,485.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970400,NC,37111970400,37111970400,"40,795.00","32,636.00","48,954.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970500,NC,37111970500,37111970500,"45,392.00","36,313.60","54,470.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970600,NC,37111970600,37111970600,"58,182.00","46,545.60","69,818.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970700,NC,37111970700,37111970700,"59,240.00","47,392.00","71,088.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970800,NC,37111970800,37111970800,"52,228.00","41,782.40","62,673.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970902,NC,37111970902,37111970902,"52,284.00","41,827.20","62,740.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970903,NC,37111970903,37111970903,"62,542.00","50,033.60","75,050.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37111970904,NC,37111970904,37111970904,"49,779.00","39,823.20","59,734.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37113970100,NC,37113970100,37113970100,"61,761.00","49,408.80","74,113.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37113970200,NC,37113970200,37113970200,"49,358.00","39,486.40","59,229.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37113970302,NC,37113970302,37113970302,"56,853.00","45,482.40","68,223.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37113970303,NC,37113970303,37113970303,"60,536.00","48,428.80","72,643.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37113970304,NC,37113970304,37113970304,"33,500.00","26,800.00","40,200.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37113970400,NC,37113970400,37113970400,"41,163.00","32,930.40","49,395.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37113970501,NC,37113970501,37113970501,"57,591.00","46,072.80","69,109.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37113970502,NC,37113970502,37113970502,"71,833.00","57,466.40","86,199.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37113970600,NC,37113970600,37113970600,"61,626.00","49,300.80","73,951.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37113970700,NC,37113970700,37113970700,"42,030.00","33,624.00","50,436.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37115010100,NC,37115010100,37115010100,"33,683.00","26,946.40","40,419.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37115010200,NC,37115010200,37115010200,"51,136.00","40,908.80","61,363.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37115010400,NC,37115010400,37115010400,"39,286.00","31,428.80","47,143.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37115010500,NC,37115010500,37115010500,"85,250.00","68,200.00","102,300.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37115010601,NC,37115010601,37115010601,"59,414.00","47,531.20","71,296.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37115010602,NC,37115010602,37115010602,"71,512.00","57,209.60","85,814.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37115010700,NC,37115010700,37115010700,"53,448.00","42,758.40","64,137.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37117970100,NC,37117970100,37117970100,"41,170.00","32,936.00","49,404.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37117970200,NC,37117970200,37117970200,"43,931.00","35,144.80","52,717.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37117970300,NC,37117970300,37117970300,"36,707.00","29,365.60","44,048.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37117970400,NC,37117970400,37117970400,"46,346.00","37,076.80","55,615.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37117970500,NC,37117970500,37117970500,"78,526.00","62,820.80","94,231.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37117970600,NC,37117970600,37117970600,"43,113.00","34,490.40","51,735.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000101,NC,37119000101,37119000101,"101,587.00","81,269.60","121,904.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000102,NC,37119000102,37119000102,"123,650.00","98,920.00","148,380.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000103,NC,37119000103,37119000103,"131,398.00","105,118.40","157,677.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000104,NC,37119000104,37119000104,"109,896.00","87,916.80","131,875.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000301,NC,37119000301,37119000301,"82,500.00","66,000.00","99,000.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000302,NC,37119000302,37119000302,"70,703.00","56,562.40","84,843.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000401,NC,37119000401,37119000401,"88,095.00","70,476.00","105,714.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000402,NC,37119000402,37119000402,"72,978.00","58,382.40","87,573.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000501,NC,37119000501,37119000501,"66,642.00","53,313.60","79,970.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000502,NC,37119000502,37119000502,"88,583.00","70,866.40","106,299.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000503,NC,37119000503,37119000503,"70,958.00","56,766.40","85,149.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000600,NC,37119000600,37119000600,"71,331.00","57,064.80","85,597.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000700,NC,37119000700,37119000700,"72,475.00","57,980.00","86,970.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000800,NC,37119000800,37119000800,"49,839.00","39,871.20","59,806.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119000900,NC,37119000900,37119000900,"106,563.00","85,250.40","127,875.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001000,NC,37119001000,37119001000,"108,750.00","87,000.00","130,500.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001100,NC,37119001100,37119001100,"105,625.00","84,500.00","126,750.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001200,NC,37119001200,37119001200,"79,737.00","63,789.60","95,684.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001300,NC,37119001300,37119001300,"58,750.00","47,000.00","70,500.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001400,NC,37119001400,37119001400,"93,405.00","74,724.00","112,086.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001504,NC,37119001504,37119001504,"50,462.00","40,369.60","60,554.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001505,NC,37119001505,37119001505,"48,207.00","38,565.60","57,848.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001507,NC,37119001507,37119001507,"46,513.00","37,210.40","55,815.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001508,NC,37119001508,37119001508,"67,808.00","54,246.40","81,369.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001509,NC,37119001509,37119001509,"60,856.00","48,684.80","73,027.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001510,NC,37119001510,37119001510,"55,373.00","44,298.40","66,447.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001603,NC,37119001603,37119001603,"56,276.00","45,020.80","67,531.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001605,NC,37119001605,37119001605,"42,798.00","34,238.40","51,357.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001606,NC,37119001606,37119001606,"78,235.00","62,588.00","93,882.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001607,NC,37119001607,37119001607,"38,511.00","30,808.80","46,213.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001608,NC,37119001608,37119001608,"48,224.00","38,579.20","57,868.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001609,NC,37119001609,37119001609,"53,438.00","42,750.40","64,125.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001701,NC,37119001701,37119001701,"57,004.00","45,603.20","68,404.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001702,NC,37119001702,37119001702,"59,276.00","47,420.80","71,131.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001801,NC,37119001801,37119001801,"41,857.00","33,485.60","50,228.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001802,NC,37119001802,37119001802,"62,727.00","50,181.60","75,272.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001910,NC,37119001910,37119001910,"50,570.00","40,456.00","60,684.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001911,NC,37119001911,37119001911,"51,849.00","41,479.20","62,218.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001914,NC,37119001914,37119001914,"56,250.00","45,000.00","67,500.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001916,NC,37119001916,37119001916,"53,913.00","43,130.40","64,695.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001917,NC,37119001917,37119001917,"68,992.00","55,193.60","82,790.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001918,NC,37119001918,37119001918,"46,625.00","37,300.00","55,950.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001919,NC,37119001919,37119001919,"54,926.00","43,940.80","65,911.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001920,NC,37119001920,37119001920,"62,727.00","50,181.60","75,272.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001921,NC,37119001921,37119001921,"55,481.00","44,384.80","66,577.20",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001922,NC,37119001922,37119001922,"57,778.00","46,222.40","69,333.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001923,NC,37119001923,37119001923,"53,922.00","43,137.60","64,706.40",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001924,NC,37119001924,37119001924,"34,943.00","27,954.40","41,931.60",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001925,NC,37119001925,37119001925,"47,684.00","38,147.20","57,220.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001926,NC,37119001926,37119001926,"47,315.00","37,852.00","56,778.00",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119001927,NC,37119001927,37119001927,"49,429.00","39,543.20","59,314.80",2018-2022,2022,Census,North Carolina (State)
Census Tract,37119002004,NC,37119002004,37119002004,"97,241.00","77,792.80","116,689.20",2018-2022,2022,Census,North Carolina (State)
